Player_Name,Season,Total_Minutes,FG,FGA,FT,FTA,TRB,AST,PTS,PTOV,SFD,PGA,AND1,PER,TS%,USG%,WS,BPM,VORP,ORtg
Seth Curry  ,2022,0.6615384615,0.4732142857,0.4692982456,0.1326530612,0.1219512195,0.1730769231,0.3076923077,0.4255319149,0.2427983539,0.06233766234,0.2802056555,0.1047619048,0.3493975904,0.7809278351,0.2951388889,0.3405405405,0.4421052632,0.2745098039,0.5294117647
Seth Curry  ,2021,0.4916239316,0.375,0.3903508772,0.1224489796,0.1138211382,0.1282051282,0.2307692308,0.3495440729,0.1234567901,0.05454545455,0.1871465296,0.04761904762,0.3172690763,0.7603092784,0.2465277778,0.3297297297,0.4578947368,0.2647058824,0.5735294118
Seth Curry  ,2020,0.4704273504,0.3660714286,0.3596491228,0.1326530612,0.1219512195,0.1217948718,0.1623931624,0.3465045593,0.0987654321,0.07272727273,0.1562982005,0.09523809524,0.421686747,0.8530927835,0.2916666667,0.3459459459,0.5157894737,0.3137254902,0.6470588235
Seth Curry  ,2019,0.4099145299,0.2321428571,0.2412280702,0.0612244898,0.05691056911,0.07692307692,0.07692307692,0.2097264438,0.1440329218,0.04675324675,0.08174807198,0.0380952381,0.2570281124,0.7293814433,0.2291666667,0.2432432432,0.4210526316,0.2254901961,0.5
Seth Curry  ,2017,0.6252991453,0.4017857143,0.4035087719,0.1224489796,0.1138211382,0.141025641,0.2307692308,0.358662614,0.2098765432,0.0961038961,0.2262210797,0.1333333333,0.421686747,0.7448453608,0.3298611111,0.3621621622,0.5368421053,0.362745098,0.5
Seth Curry  ,2016,0.1682051282,0.1785714286,0.1885964912,0.1020408163,0.09756097561,0.0641025641,0.1282051282,0.1762917933,0.08641975309,0.04675324675,0.07763496144,0.009523809524,0.3534136546,0.75,0.2569444444,0.1891891892,0.4631578947,0.2254901961,0.5147058824
Stephen Curry  ,2024,0.7593162393,0.7589285714,0.8201754386,0.4081632653,0.3577235772,0.2628205128,0.4358974359,0.7720364742,0.4732510288,0.3194805195,0.4473007712,0.3428571429,0.6265060241,0.7835051546,0.7395833333,0.5027027027,0.7473684211,0.6274509804,0.5882352941
Stephen Curry  ,2023,0.5952136752,0.8660714286,0.850877193,0.4693877551,0.406504065,0.3653846154,0.5384615385,0.8632218845,0.4567901235,0.2961038961,0.4298200514,0.3523809524,0.7670682731,0.8865979381,0.7291666667,0.5351351351,0.8684210526,0.6568627451,0.6470588235
Stephen Curry  ,2022,0.6875213675,0.7232142857,0.8026315789,0.4387755102,0.3821138211,0.3076923077,0.5384615385,0.7446808511,0.4938271605,0.2727272727,0.4848329049,0.2380952381,0.6586345382,0.7448453608,0.7222222222,0.5459459459,0.7789473684,0.6274509804,0.5294117647
Stephen Curry  ,2021,0.6673504274,0.9017857143,0.9166666667,0.5816326531,0.512195122,0.3269230769,0.4957264957,0.9422492401,0.4732510288,0.3948051948,0.4323907455,0.4285714286,0.8554216867,0.8840206186,0.8611111111,0.6,0.9315789474,0.7647058824,0.5882352941
Stephen Curry  ,2019,0.7285470085,0.7946428571,0.8157894737,0.387755102,0.3414634146,0.3141025641,0.4444444444,0.7993920973,0.4609053498,0.2805194805,0.4323907455,0.2952380952,0.7791164659,0.8479381443,0.7083333333,0.6378378378,0.8210526316,0.6960784314,0.6029411765
Stephen Curry  ,2018,0.4892307692,0.7232142857,0.7061403509,0.5612244898,0.4796747967,0.3012820513,0.5213675214,0.7720364742,0.3991769547,0.2545454545,0.3640102828,0.1523809524,0.9317269076,0.9355670103,0.7291666667,0.6054054054,0.8789473684,0.5882352941,0.6764705882
Stephen Curry  ,2017,0.8335042735,0.7321428571,0.7675438596,0.4183673469,0.3739837398,0.2628205128,0.5641025641,0.7386018237,0.670781893,0.3558441558,0.6200514139,0.3523809524,0.7871485944,0.8041237113,0.6979166667,0.7945945946,0.8368421053,0.7745098039,0.5882352941
Stephen Curry  ,2015,0.824957265,0.7053571429,0.701754386,0.3979591837,0.3414634146,0.25,0.6581196581,0.6930091185,0.6666666667,0.2935064935,0.7300771208,0.2761904762,0.9236947791,0.8402061856,0.65625,0.9621621622,0.9947368421,0.9705882353,0.6323529412
Stephen Curry  ,2014,0.9046153846,0.7232142857,0.7412280702,0.3979591837,0.3658536585,0.25,0.7264957265,0.6990881459,0.7942386831,0.2831168831,0.7624678663,0.3142857143,0.7670682731,0.7680412371,0.6354166667,0.8378378378,0.8631578947,0.8529411765,0.5588235294
Samuel Dalembert  ,2015,0.1176068376,0.1339285714,0.1447368421,0.04081632653,0.0487804878,0.3141025641,0.07692307692,0.09118541033,0.06995884774,0.02597402597,0.03136246787,0.01904761905,0.2730923695,0.3840206186,0.1736111111,0.1297297297,0.3105263158,0.1862745098,0.1617647059
Samuel Dalembert  ,2014,0.4834188034,0.2142857143,0.1710526316,0.1326530612,0.1382113821,0.4102564103,0.04273504274,0.170212766,0.07818930041,0.1662337662,0.04575835476,0.08571428571,0.4738955823,0.7551546392,0.1666666667,0.3783783784,0.4315789474,0.2450980392,0.5588235294
Dyson Daniels  ,2024,0.3958974359,0.1785714286,0.1885964912,0.0612244898,0.07317073171,0.2243589744,0.2307692308,0.1458966565,0.1275720165,0.05974025974,0.1964010283,0.02857142857,0.281124498,0.5592783505,0.09027777778,0.2702702703,0.5052631579,0.2843137255,0.5
Dyson Daniels  ,2023,0.2878632479,0.1071428571,0.1184210526,0.04081632653,0.05691056911,0.1794871795,0.1965811966,0.08510638298,0.1563786008,0.03376623377,0.1604113111,0.05714285714,0.1526104418,0.4922680412,0.05555555556,0.1837837838,0.3789473684,0.1960784314,0.3823529412
Troy Daniels  ,2020,0.1135042735,0.1071428571,0.1403508772,0.02040816327,0.0243902439,0.04487179487,0.03418803419,0.1003039514,0.01234567901,0.01818181818,0.0205655527,0.0380952381,0.1365461847,0.5309278351,0.21875,0.1459459459,0.3210526316,0.1862745098,0.3823529412
Troy Daniels  ,2019,0.1914529915,0.1696428571,0.201754386,0.04081632653,0.0406504065,0.0641025641,0.04273504274,0.1580547112,0.05349794239,0.02077922078,0.0293059126,0.0380952381,0.1927710843,0.6340206186,0.2638888889,0.1297297297,0.2789473684,0.1666666667,0.3676470588
Troy Daniels  ,2018,0.4861538462,0.2321428571,0.2850877193,0.07142857143,0.06504065041,0.07692307692,0.05128205128,0.2401215805,0.0987654321,0.04675324675,0.05604113111,0,0.1927710843,0.6984536082,0.25,0.1891891892,0.3368421053,0.1666666667,0.4411764706
Troy Daniels  ,2017,0.3360683761,0.2232142857,0.2894736842,0.0612244898,0.06504065041,0.07051282051,0.05982905983,0.2188449848,0.08641975309,0.04935064935,0.05089974293,0.05714285714,0.2168674699,0.5644329897,0.40625,0.1837837838,0.3789473684,0.1960784314,0.3676470588
Troy Daniels  ,2016,0.09435897436,0.1607142857,0.1535087719,0.01020408163,0.0162601626,0.05769230769,0.04273504274,0.1398176292,0.04526748971,0.007792207792,0.0236503856,0,0.3975903614,0.8298969072,0.3611111111,0.172972973,0.5105263158,0.2254901961,0.4558823529
Troy Daniels  ,2015,0.06735042735,0.08928571429,0.1184210526,0.02040816327,0.0243902439,0.01923076923,0.04273504274,0.0820668693,0.04938271605,0.007792207792,0.02570694087,0,0.1847389558,0.5231958763,0.3923611111,0.1243243243,0.3052631579,0.1862745098,0.2941176471
Gigi Datome  ,2015,0.003076923077,0.1517857143,0.149122807,0,0,0.0641025641,0.03418803419,0.1215805471,0.01234567901,0,0.008740359897,0,0.40562249,0.7087628866,0.3715277778,0.1351351351,0.5368421053,0.2156862745,0.4117647059
Gigi Datome  ,2014,0.01299145299,0.0625,0.09210526316,0.02040816327,0.0243902439,0.0641025641,0.02564102564,0.04255319149,0.02057613169,0.005194805195,0.01233933162,0,0.1204819277,0.25,0.3541666667,0.1081081081,0.1578947368,0.1764705882,0.1617647059
Brandon Davies  ,2015,0.07623931624,0.1517857143,0.1885964912,0.09183673469,0.1138211382,0.1730769231,0.09401709402,0.1306990881,0.07407407407,0.03896103896,0.03598971722,0.0380952381,0.2208835341,0.3891752577,0.3090277778,0.1243243243,0.2368421053,0.1666666667,0.2205882353
Brandon Davies  ,2014,0.1282051282,0.07142857143,0.07456140351,0.07142857143,0.08130081301,0.108974359,0.04273504274,0.0547112462,0.05761316872,0.06753246753,0.03187660668,0.04761904762,0.1004016064,0.4226804124,0.1284722222,0.1189189189,0.1421052632,0.137254902,0.2058823529
Anthony Davis  ,2024,0.8547008547,0.8125,0.7061403509,0.5612244898,0.5528455285,0.7820512821,0.2991452991,0.7203647416,0.2181069959,0.574025974,0.3203084833,0.5714285714,0.8353413655,0.7963917526,0.5798611111,0.7513513514,0.7421052632,0.6764705882,0.6617647059
Anthony Davis  ,2023,0.5825641026,0.8392857143,0.7192982456,0.6326530612,0.6422764228,0.7756410256,0.2222222222,0.7568389058,0.1604938272,0.5142857143,0.1814910026,0.4666666667,0.9156626506,0.8118556701,0.6388888889,0.6,0.8052631579,0.5882352941,0.6617647059
Anthony Davis  ,2022,0.4116239316,0.8035714286,0.7280701754,0.4489795918,0.4959349593,0.608974359,0.264957265,0.6747720365,0.1275720165,0.238961039,0.157840617,0.2476190476,0.7590361446,0.6855670103,0.59375,0.3567567568,0.6736842105,0.3921568627,0.5294117647
Anthony Davis  ,2021,0.3288888889,0.7232142857,0.7105263158,0.4489795918,0.4796747967,0.4807692308,0.264957265,0.632218845,0.1193415638,0.2103896104,0.1357326478,0.1714285714,0.686746988,0.6288659794,0.6666666667,0.3135135135,0.7263157895,0.3921568627,0.4558823529
Anthony Davis  ,2020,0.6601709402,0.7678571429,0.7412280702,0.7346938776,0.6910569106,0.5705128205,0.2735042735,0.7629179331,0.2880658436,0.4649350649,0.2493573265,0.5142857143,0.8995983936,0.7680412371,0.6701388889,0.7135135135,0.8947368421,0.7254901961,0.6176470588
Anthony Davis  ,2018,0.8639316239,0.9017857143,0.8201754386,0.6734693878,0.6504065041,0.6858974359,0.1965811966,0.8237082067,0.2057613169,0.638961039,0.2164524422,0.6380952381,0.9598393574,0.7731958763,0.6944444444,0.8540540541,0.8263157895,0.7745098039,0.5882352941
Anthony Davis  ,2017,0.8574358974,0.8928571429,0.8552631579,0.7040816327,0.6991869919,0.7307692308,0.1794871795,0.820668693,0.2222222222,0.7376623377,0.194344473,0.6952380952,0.9036144578,0.6907216495,0.7847222222,0.7081081081,0.7842105263,0.7254901961,0.4852941176
Anthony Davis  ,2016,0.6714529915,0.7946428571,0.7807017544,0.5408163265,0.5691056911,0.6346153846,0.1623931624,0.7082066869,0.1646090535,0.4467532468,0.1398457584,0.3523809524,0.8032128514,0.6365979381,0.6805555556,0.5027027027,0.6789473684,0.5098039216,0.4558823529
Anthony Davis  ,2014,0.7377777778,0.6696428571,0.6228070175,0.5306122449,0.5365853659,0.6153846154,0.1367521368,0.6018237082,0.1275720165,0.5454545455,0.1213367609,0.419047619,0.8634538153,0.6958762887,0.5277777778,0.6756756757,0.7263157895,0.5882352941,0.5882352941
Deyonta Davis  ,2018,0.254017094,0.2053571429,0.1535087719,0.0612244898,0.07317073171,0.2307692308,0.05128205128,0.1458966565,0.0329218107,0.05714285714,0.05038560411,0.04761904762,0.4658634538,0.7963917526,0.1840277778,0.2594594595,0.3947368421,0.2058823529,0.6323529412
Deyonta Davis  ,2017,0.01299145299,0.03571428571,0.02192982456,0.0306122449,0.0406504065,0.08333333333,0.008547008547,0.01823708207,0.004115226337,0.02597402597,0.001028277635,0.0380952381,0.2248995984,0.5567010309,0.06944444444,0.1405405405,0.2315789474,0.1764705882,0.4117647059
Ed Davis  ,2019,0.425982906,0.1785714286,0.1271929825,0.1224489796,0.162601626,0.5256410256,0.06837606838,0.1458966565,0.05349794239,0.2051948052,0.07917737789,0.1523809524,0.4939759036,0.824742268,0.09375,0.4216216216,0.4736842105,0.2647058824,0.7352941176
Ed Davis  ,2018,0.4345299145,0.1696428571,0.1271929825,0.09183673469,0.1138211382,0.4487179487,0.04273504274,0.1306990881,0.04526748971,0.1506493506,0.05244215938,0.1428571429,0.421686747,0.7603092784,0.07291666667,0.3837837838,0.4421052632,0.2450980392,0.6176470588
Ed Davis  ,2017,0.2013675214,0.1160714286,0.100877193,0.112244898,0.1463414634,0.3141025641,0.05128205128,0.1003039514,0.03703703704,0.07792207792,0.03084832905,0.02857142857,0.2610441767,0.6469072165,0.06944444444,0.2054054054,0.2578947368,0.1568627451,0.5441176471
Ed Davis  ,2016,0.5073504274,0.1964285714,0.149122807,0.1428571429,0.2032520325,0.4487179487,0.09401709402,0.1671732523,0.0658436214,0.2493506494,0.1059125964,0.2476190476,0.5502008032,0.7835051546,0.09375,0.4756756757,0.5736842105,0.3529411765,0.7205882353
Ed Davis  ,2015,0.5606837607,0.2946428571,0.2236842105,0.1224489796,0.1951219512,0.4615384615,0.1025641026,0.2218844985,0.04938271605,0.2649350649,0.1110539846,0.2380952381,0.6024096386,0.7268041237,0.1666666667,0.4540540541,0.5526315789,0.3529411765,0.6617647059
Ed Davis  ,2014,0.2584615385,0.1964285714,0.1666666667,0.07142857143,0.1138211382,0.2371794872,0.03418803419,0.1428571429,0.0329218107,0.1220779221,0.0293059126,0.1047619048,0.437751004,0.5927835052,0.2708333333,0.2540540541,0.4105263158,0.2156862745,0.4558823529
Glen Davis  ,2015,0.2406837607,0.1160714286,0.1140350877,0.08163265306,0.1056910569,0.1217948718,0.04273504274,0.09118541033,0.02880658436,0.1142857143,0.04781491003,0.06666666667,0.2329317269,0.4716494845,0.2326388889,0.1891891892,0.3105263158,0.1666666667,0.3088235294
Glen Davis  ,2014,0.4998290598,0.3303571429,0.3464912281,0.1428571429,0.162601626,0.3076923077,0.09401709402,0.2553191489,0.09053497942,0.1792207792,0.08791773779,0.1428571429,0.3253012048,0.4613402062,0.34375,0.2216216216,0.3421052632,0.1764705882,0.2941176471
Johnny Davis  ,2024,0.1411965812,0.08035714286,0.100877193,0.0306122449,0.0406504065,0.0641025641,0.05128205128,0.06079027356,0.01234567901,0.01818181818,0.03856041131,0.009523809524,0.04819277108,0.3865979381,0.07638888889,0.1081081081,0.1263157895,0.1274509804,0.2794117647
Johnny Davis  ,2023,0.07623931624,0.1875,0.2324561404,0.05102040816,0.08130081301,0.1217948718,0.08547008547,0.1458966565,0.02057613169,0.03636363636,0.03341902314,0.0380952381,0.08835341365,0.3453608247,0.3645833333,0.0972972973,0.08421052632,0.137254902,0.1911764706
Terence Davis  ,2023,0.2191452991,0.1875,0.2149122807,0.05102040816,0.05691056911,0.1153846154,0.08547008547,0.1732522796,0.1193415638,0.05454545455,0.07763496144,0.0380952381,0.3172690763,0.6469072165,0.4236111111,0.1621621622,0.3947368421,0.2058823529,0.3970588235
Terence Davis  ,2022,0.1148717949,0.3125,0.3552631579,0.1224489796,0.1219512195,0.1730769231,0.1111111111,0.2857142857,0.0658436214,0.04935064935,0.04627249357,0.07619047619,0.3855421687,0.5953608247,0.5416666667,0.1405405405,0.4263157895,0.2156862745,0.3529411765
Terence Davis  ,2021,0.2988034188,0.2589285714,0.2938596491,0.07142857143,0.07317073171,0.1346153846,0.1196581197,0.2340425532,0.1440329218,0.07012987013,0.1028277635,0.08571428571,0.3092369478,0.6262886598,0.4097222222,0.1567567568,0.3842105263,0.2058823529,0.3676470588
Terence Davis  ,2020,0.344957265,0.2232142857,0.2324561404,0.07142857143,0.06504065041,0.1858974359,0.1367521368,0.1975683891,0.1563786008,0.06753246753,0.1434447301,0.1047619048,0.3534136546,0.7113402062,0.3125,0.2810810811,0.5157894737,0.2745098039,0.4705882353
Austin Daye  ,2015,0.04923076923,0.1071428571,0.1447368421,0.01020408163,0.0162601626,0.1153846154,0.04273504274,0.08510638298,0.04526748971,0.002597402597,0.01799485861,0,0.1285140562,0.3530927835,0.4201388889,0.1135135135,0.2526315789,0.1764705882,0.08823529412
Nando De Colo ,2014,0.1005128205,0.09821428571,0.1096491228,0.07142857143,0.05691056911,0.07692307692,0.1196581197,0.08510638298,0.08230452675,0.03116883117,0.07712082262,0.02857142857,0.3253012048,0.5515463918,0.2986111111,0.1675675676,0.4842105263,0.2254901961,0.3529411765
Gabriel Deck  ,2021,0.004102564103,0.2589285714,0.2587719298,0.1836734694,0.1788617886,0.2307692308,0.2051282051,0.2249240122,0.004115226337,0.02597402597,0.02982005141,0.01904761905,0.4457831325,0.6082474227,0.2291666667,0.1405405405,0.4526315789,0.2058823529,0.6176470588
Dewayne Dedmon  ,2023,0.07726495726,0.1517857143,0.1403508772,0.09183673469,0.1056910569,0.1987179487,0.05982905983,0.1276595745,0.01646090535,0.05974025974,0.03084832905,0.06666666667,0.421686747,0.6829896907,0.3680555556,0.1675675676,0.3894736842,0.1960784314,0.4852941176
Dewayne Dedmon  ,2022,0.2957264957,0.1875,0.1535087719,0.112244898,0.1219512195,0.3461538462,0.05982905983,0.1610942249,0.04526748971,0.1012987013,0.05758354756,0.06666666667,0.437751004,0.824742268,0.2395833333,0.3027027027,0.4210526316,0.2254901961,0.5588235294
Dewayne Dedmon  ,2020,0.1962393162,0.1785714286,0.2192982456,0.07142857143,0.06504065041,0.3397435897,0.04273504274,0.1458966565,0.09053497942,0.04675324675,0.02519280206,0.07619047619,0.1767068273,0.4149484536,0.28125,0.1189189189,0.1684210526,0.1274509804,0.1617647059
Dewayne Dedmon  ,2019,0.4817094017,0.3303571429,0.3245614035,0.1428571429,0.1463414634,0.4551282051,0.1196581197,0.2978723404,0.1522633745,0.1272727273,0.1089974293,0.1142857143,0.4417670683,0.7474226804,0.2326388889,0.3297297297,0.5,0.2941176471,0.5294117647
Dewayne Dedmon  ,2018,0.4588034188,0.3303571429,0.3026315789,0.112244898,0.1138211382,0.4807692308,0.1282051282,0.273556231,0.1399176955,0.1064935065,0.1131105398,0.2,0.4337349398,0.7396907216,0.2430555556,0.3135135135,0.4789473684,0.2745098039,0.4705882353
Dewayne Dedmon  ,2017,0.3863247863,0.1607142857,0.1140350877,0.09183673469,0.09756097561,0.391025641,0.05128205128,0.1246200608,0.1028806584,0.1272727273,0.05089974293,0.1523809524,0.4417670683,0.8582474227,0.07986111111,0.3945945946,0.5052631579,0.2843137255,0.6323529412
Dewayne Dedmon  ,2016,0.1726495726,0.125,0.100877193,0.1020408163,0.1056910569,0.2243589744,0.01709401709,0.103343465,0.0329218107,0.09350649351,0.01491002571,0.07619047619,0.4819277108,0.7577319588,0.1805555556,0.2432432432,0.4263157895,0.2156862745,0.5588235294
Dewayne Dedmon  ,2015,0.2205128205,0.1071428571,0.08333333333,0.0612244898,0.08943089431,0.2948717949,0.01709401709,0.0820668693,0.04526748971,0.07532467532,0.008740359897,0.06666666667,0.3333333333,0.6597938144,0.1041666667,0.2054054054,0.2894736842,0.1666666667,0.4117647059
Dewayne Dedmon  ,2014,0.06495726496,0.08035714286,0.08333333333,0.07142857143,0.08130081301,0.2371794872,0.01709401709,0.06382978723,0.02057613169,0.04155844156,0.005141388175,0.0380952381,0.2289156627,0.4845360825,0.1076388889,0.1459459459,0.2263157895,0.1666666667,0.3088235294
Bryce Dejean-Jones  ,2016,0.02700854701,0.1517857143,0.1798245614,0.08163265306,0.1219512195,0.1923076923,0.09401709402,0.1398176292,0.02057613169,0.02597402597,0.01645244216,0.009523809524,0.1847389558,0.4974226804,0.1423611111,0.1243243243,0.3421052632,0.1960784314,0.2941176471
Sam Dekker  ,2019,0.201025641,0.2053571429,0.201754386,0.0612244898,0.08130081301,0.1730769231,0.08547008547,0.1550151976,0.02057613169,0.05714285714,0.05398457584,0.01904761905,0.3333333333,0.5335051546,0.2152777778,0.1675675676,0.3789473684,0.2058823529,0.4411764706
Sam Dekker  ,2018,0.2335042735,0.1339285714,0.1184210526,0.05102040816,0.06504065041,0.1282051282,0.04273504274,0.09726443769,0.06172839506,0.07792207792,0.04215938303,0.06666666667,0.2610441767,0.5721649485,0.1909722222,0.1783783784,0.3210526316,0.1764705882,0.4117647059
Sam Dekker  ,2017,0.4167521368,0.2053571429,0.2105263158,0.05102040816,0.07317073171,0.2115384615,0.08547008547,0.1671732523,0.07818930041,0.08311688312,0.0971722365,0.07619047619,0.3253012048,0.6108247423,0.1701388889,0.2810810811,0.4631578947,0.2549019608,0.5294117647
Malcolm Delaney  ,2018,0.2782905983,0.1517857143,0.1973684211,0.1428571429,0.1382113821,0.09615384615,0.2564102564,0.1610942249,0.1934156379,0.09090909091,0.2015424165,0.06666666667,0.2248995984,0.5335051546,0.2395833333,0.1675675676,0.3368421053,0.1862745098,0.3676470588
Malcolm Delaney  ,2017,0.3582905983,0.1517857143,0.1973684211,0.1020408163,0.1056910569,0.08333333333,0.2222222222,0.1337386018,0.2427983539,0.07012987013,0.236503856,0.0380952381,0.1004016064,0.3711340206,0.2881944444,0.1189189189,0.1789473684,0.08823529412,0.1911764706
Matthew Dellavedova  ,2023,0.004444444444,0.01785714286,0.0350877193,0.01020408163,0.0162601626,0,0.1111111111,0.01519756839,0.02880658436,0.005194805195,0.04935732648,0.009523809524,0.06827309237,0.337628866,0.09375,0.1189189189,0.2,0.1764705882,0.3823529412
